sample_id,formula,num_atoms,mp20_e_hull,eqv3_e_total,eqv3_e_per_atom,eqv3_e_hull_raw,eqv3_e_hull_mp2020
mp-13520,Na2ZnGe,16,0.0,-36.44384765625,-2.277740478515625,0.0027296464843753476,0.0027296464843753476
mp-1206059,Rb2NaCrCl6,40,0.0,-160.5909423828125,-4.014773559570313,0.3774060114296871,0.00900601142968771
mp-31347,YInRh,9,0.0,-56.423744201660156,-6.269304911295573,0.005442397593315107,0.005442397593315107
mp-1102146,CsDyZnSe3,24,0.0,-102.94569396972656,-4.289403915405273,0.23447725209472647,-0.0015227479052732917
mp-1102168,VCo2Ni,36,0.0,-269.0940246582031,-7.4748340182834205,-0.005686557450086838,-0.005686557450086838
mp-1111969,K2TlCuCl6,40,0.0309459886979133,-125.32260131835938,-3.133065032958984,0.3990453827389331,0.030645382738933247
mp-1205437,As(IF3)2,36,0.0774958838888886,-131.36033630371094,-3.648898230658637,0.3973370015635851,0.08933700156358526
mp-30683,ZrGa2,12,0.0,-65.18716430664062,-5.432263692220052,0.003753332779944607,0.003753332779944607
mp-849292,V4O5F7,16,0.0238674487499999,-104.73639678955078,-6.546024799346924,0.8714867581530754,0.029674258153075783
mp-1520765,Ba2TbZrO6,40,0.0564457884375091,-305.47161865234375,-7.636790466308594,0.467119807128916,0.05491980712891653
mp-1078880,UGaRu,9,0.0,-73.8896255493164,-8.20995839436849,0.004974967853732082,0.004974967853732082
mp-778408,HgBiO3,30,0.0370667345000015,-134.7673797607422,-4.492245992024739,0.4463533494752605,0.034153349475260164
mp-1218102,SrNdMn2O6,20,0.0097080545227434,-148.42015075683594,-7.421007537841797,0.7638695676809455,0.018069567680946363
mp-27291,PaCl4,20,0.0,-104.5163345336914,-5.22581672668457,0.4984974063154297,0.007297406315429633
mp-1209313,Pr2Sn5,28,0.0212085278571407,-134.26194763183594,-4.795069558279855,-0.000877198279860103,-0.000877198279860103
mp-21478,U(CuP)2,5,0.0,-32.976200103759766,-6.5952400207519535,0.01864398324804739,0.01864398324804739
mp-557426,CaMnF5,28,0.0,-162.32855224609375,-5.797448294503348,0.5750772483537947,0.006791534068080196
mp-1206350,K2Te2Pd,10,0.0,-35.454978942871094,-3.5454978942871094,0.16608930771289288,-0.002710692287107186
mp-1102211,Ho2Ga8Fe,11,0.0100493659090998,-46.680381774902344,-4.243671070445668,0.01725737000888472,0.01725737000888472
mp-28339,CaPPt,12,0.0,-67.56439208984375,-5.6303660074869795,0.0025589158463539263,0.0025589158463539263
mp-8982,CaSiPt,12,0.0167542558333337,-65.54988861083984,-5.462490717569987,-0.009577430069987791,0.014089236596679378
mp-1224489,Hf10VSb5,32,0.0,-272.68951416015625,-8.521547317504883,0.04898513437011687,-0.01101486562988363
mp-1186759,Ta2OsRu,16,0.0264765387499998,-181.12303161621094,-11.320189476013184,0.031703987111816545,0.031703987111816545
mp-1188009,ZrCdAg2,16,0.0,-62.034427642822266,-3.8771517276763916,-6.787676391617481e-06,-6.787676391617481e-06
mp-776,LaCd,2,0.0,-6.502352714538574,-3.251176357269287,0.002833807730712845,0.002833807730712845
mp-1104680,Cr2FeO4,28,0.0,-214.75433349609375,-7.669797624860491,1.3060125358537942,0.02001253585379459
mp-1105593,Y6PdBr10,17,0.0153891362009792,-87.50727081298828,-5.147486518411076,0.3294985730840221,0.01538092602519825
mp-1212073,HoZnGe,12,0.0,-49.7556037902832,-4.146300315856934,8.667580973309441e-05,8.667580973309441e-05
mp-1208345,TbCrSe3,20,0.0325169637500009,-122.22084045410156,-6.111042022705078,0.3266919520449214,0.04349195204492151
mp-760323,Ce5O9,28,0.0,-245.88143920898438,-8.781479971749443,0.4610948846791292,0.019452027536273064
mp-760012,NaCr4O8,26,0.0509574796153842,-186.50677490234375,-7.17333749624399,1.1003008202944695,0.0624546664483141
mp-1184236,GaSn3,16,0.0789187693749995,-58.86182403564453,-3.678864002227783,0.08533889464721645,0.08533889464721645
mp-980034,Yb3Mg,16,0.0627468024999999,-24.318099975585938,-1.519881248474121,0.06657980152587895,0.06657980152587895
mp-555327,MnSeO4,24,0.0,-148.58895874023438,-6.191206614176433,0.7424745399902335,0.006474539990234618
mp-1095529,LuH2ClO2,12,0.0007875437499951,-71.30123901367188,-5.941769917805989,0.3332162709440105,0.00188293761067726
mp-1188812,La2MnNiO6,20,0.0423540874916668,-148.46505737304688,-7.423252868652344,0.897799789339321,0.06469978933932019
mp-1222352,LiTiRhO4,28,0.0019882974404739,-204.50755310058594,-7.303841182163784,0.39688833783621646,0.004316909264789004
mp-7147,KCrP2S7,22,0.0,-113.00923919677734,-5.136783599853516,0.32968845196466656,0.009597542873757803
mp-21278,CeIn2Ir,16,0.0357396199999993,-89.27619934082031,-5.5797624588012695,0.04156947494873009,0.04156947494873009
mp-7841,Ba(GaSe2)2,28,0.0,-118.38908386230469,-4.228181566510882,0.271855453489116,0.0021411677748304214
mp-996973,CuHgO2,8,0.043040451875,-31.76542091369629,-3.970677614212036,0.39444877766296393,0.05094877766296424
mp-1227420,BaSrMn2O6,20,0.0088216357500003,-137.58534240722656,-6.8792671203613285,0.7738542823886716,0.02805428238867247
mp-978771,Sm(BRu)2,40,0.0,-313.995849609375,-7.849896240234375,0.0016774277656255165,0.0016774277656255165
mp-1018663,CeS2,6,0.0137501941666657,-38.64270782470703,-6.440451304117839,0.35234784838216093,0.017014515048828116
mp-1219233,Sm2Ge3Pt,6,0.038198617916664,-34.56412887573242,-5.760688145955403,0.0334504152945998,0.0334504152945998
mp-545788,Ba3ZnN2O,7,0.007382559999999,-35.637699127197266,-5.091099875313895,0.21238555040039042,0.01109983611467591
mp-864933,Mg2AgRh,16,0.0,-59.64332962036133,-3.727708101272583,0.002115026227416994,0.002115026227416994
mp-1075902,EuCuO3,5,0.0798083096875039,-37.03693389892578,-7.407386779785156,0.4962704072148476,0.08407040721484726
mp-1208169,Tl2CrF6,36,0.0648444340277762,-171.8690643310547,-4.77414067586263,0.6022654612207026,0.07215435010959137
mp-1206665,La(Sn3Ru2)2,22,0.0,-140.07684326171875,-6.367129239169034,-9.081007812561381e-05,-9.081007812561381e-05
mp-2187,TiSb,4,0.0,-25.893096923828125,-6.473274230957031,0.09440420654296844,-0.0015957934570316468
mp-865601,Lu2RuRh,16,0.0,-115.09485626220703,-7.1934285163879395,0.0023857211120601463,0.0023857211120601463
mp-11274,BePd,2,0.0,-10.097557067871094,-5.048778533935547,0.0035796260644529454,0.0035796260644529454
mp-1519203,SrCeEuSbO6,20,0.0587679701666701,-155.67092895507812,-7.783546447753906,0.47256436041276473,0.060364360412764384
mp-20650,CeCrGe3,10,0.0,-63.08631134033203,-6.308631134033203,0.009249603966797082,0.009249603966797082
mp-1182326,Ca2B5ClO10,18,0.0771567832292188,-132.44793701171875,-7.358218722873264,0.4617002775781476,0.08003361091148076
mp-1188931,PuB2Os,16,0.0,-162.29983520507812,-10.143739700317383,0.003746739057616466,0.003746739057616466
mp-643756,EuMgH4,24,0.0,-110.9642105102539,-4.623508771260579,0.12136784707275439,0.0020345137394208734
mp-863731,InH4NCl4,40,0.0,-160.7112579345703,-4.017781448364258,0.28447660513574213,0.002776605135742294
mp-1227088,Ca6Ag3Ge5,28,0.0,-102.55989074707031,-3.662853240966797,0.0016883190332031006,0.0016883190332031006
mp-1080480,CeSi2Ag,16,0.0,-86.4644775390625,-5.404029846191406,0.0031717638085941857,0.0031717638085941857
mp-569675,Tl2Hg2PdCl8,26,0.0,-69.35906982421875,-2.6676565317007213,0.3809431082992787,0.003096954453125189
mp-973056,Na2CdHg,16,0.0139506813749998,-17.814725875854492,-1.1134203672409058,0.015132823116236871,0.015132823116236871
mp-1078439,CeIn7Pt2,20,0.0,-83.73855590820312,-4.186927795410156,0.0024739005898437583,0.0024739005898437583
mp-1111502,K3AlCl6,40,0.0775806874999989,-143.0038299560547,-3.5750957489013673,0.38296927659863345,0.014569276598633607
mp-30410,Mn2Au5,14,0.0182392199999998,-70.49176025390625,-5.035125732421875,0.020558286863841424,0.020558286863841424
mp-559166,Sr2UFeO6,20,0.0126683340000059,-156.00856018066406,-7.800428009033203,0.6709312929668023,0.03313129296680195
mp-20502,GdCuSb2,8,0.0,-58.009193420410156,-7.2511491775512695,0.09944766494873036,0.003447664948730278
mp-1184739,HoCdRh2,16,0.0,-90.27146911621094,-5.641966819763184,-0.0021242247631834132,-0.0021242247631834132
mp-18864,Rb2WO4,28,0.0,-173.04049682617188,-6.180017743791852,1.027436128351006,0.0008646997795773714
mp-1217497,TbNd(NiGe2)2,16,0.0,-90.54873657226562,-5.659296035766602,0.0006307867333985584,0.0006307867333985584
mp-756389,Lu2TeO6,18,0.0416500655555562,-129.829833984375,-7.2127685546875,0.5023192064236115,0.04431920642361131
mp-1177391,Li4MnV3O8,32,0.0473034076562512,-219.0097198486328,-6.844053745269775,0.8147176551989741,0.04821765519897436
mp-1228924,AlCr3SiMo3,24,0.0749230575000012,-217.0257110595703,-9.04273796081543,0.07413654293457128,0.07413654293457128
mp-1227058,CaNdCoO4,14,0.037360806071427,-96.55171203613281,-6.896550859723773,0.6797268334905118,0.05315540491908344
mp-6973,CsNaS,6,0.0,-18.986852645874023,-3.164475440979004,0.16904581902099602,0.0013791523543291717
mp-763983,V2O3F,36,0.004177756666662,-269.4538879394531,-7.484830220540364,1.0060283994596348,0.01886173279296699
mp-1660,ErZn,2,0.0,-6.533926010131836,-3.266963005065918,0.001026899934081893,0.001026899934081893
mp-569974,Nd(NiP)2,10,0.0,-64.1597671508789,-6.415976715087891,0.002367680912109371,0.002367680912109371
mp-1219504,Sb3TeClO6,22,0.0016665446874988,-120.90068054199219,-5.495485479181463,0.436749947324218,0.006204492778763004
mp-1183102,Ac3Y,8,0.0608200252083337,-37.16472625732422,-4.645590782165527,0.06190825179280601,0.06190825179280601
mp-1095357,BaIn9Ir2,12,0.0,-47.4144287109375,-3.951202392578125,-0.005086139244791621,-0.005086139244791621
mp-504510,MgV2O6,18,0.0,-129.38677978515625,-7.18815443250868,0.8369980174913199,0.00122023971354146
mp-1286807,AlV2O4,28,0.0,-218.0772705078125,-7.788473946707589,0.9344026582924174,0.056116944006703307
mp-22266,GdB6,7,0.0,-57.344322204589844,-8.19204602922712,0.0006415579157383888,0.0006415579157383888
mp-10883,AlCrCo2,16,0.0575979612499999,-114.10912322998047,-7.131820201873779,0.077732784376221,0.077732784376221
mp-1208415,Tb5(SiSb)2,36,0.0,-202.32261657714844,-5.620072682698567,0.027385847301432342,-0.015280819365234954
mvc-8200,MgBi2O5,32,0.063571980416679,-180.45321655273438,-5.639163017272949,0.4934368948103778,0.0640618948103775
mp-1178367,Dy2CuO4,14,0.0399781971428501,-103.98603820800781,-7.427574157714844,0.4350859179994355,0.042514489428007174
mp-1184017,Cu3As,8,0.0486728087500001,-33.49253463745117,-4.1865668296813965,0.05261777406860357,0.05261777406860357
mp-1216758,U2(PdRh)3,8,0.0,-65.09992218017578,-8.137490272521973,0.007602844978027434,0.007602844978027434
mp-1025444,ErPt,8,0.0,-52.99385452270508,-6.624231815338135,0.004251355911865318,0.004251355911865318
mp-4887,BaCeN2,8,0.0,-57.38322830200195,-7.172903537750244,0.1873749922497563,0.006874992249755962
mp-1078823,Cs2Zr(AgTe2)2,18,0.0,-71.60089874267578,-3.977827707926432,0.18690414207356776,-0.0006514134819886053
mp-541134,TeAuBr8,20,0.0,-44.098262786865234,-2.2049131393432617,0.4326430996567381,0.39044309965673785
mp-1186305,NdEr3,8,0.0163069199999998,-36.81400680541992,-4.60175085067749,0.016075114947510016,0.016075114947510016
mp-30227,Rb2WCl6,36,0.0,-153.51779174804688,-4.264383104112413,0.4107233458875843,0.0013900125542516406
mp-1190156,Ba2GdGaSe5,18,1.3042777776917092e-05,-106.56232452392578,-5.920129140218099,0.2631673314485674,0.0009451092263450533
mp-1013558,Ca3BiP,5,0.0,-20.141571044921875,-4.028314208984375,-0.00018105298438175765,-0.00018105298438175765
mp-1078058,Ti(CrS2)2,14,0.0074289357142864,-100.09049987792969,-7.149321419852121,0.307862733005023,0.020434161576451615
mp-1147751,Ba2CuTeO2,6,0.0760053016666661,-30.986377716064453,-5.164396286010742,0.38410841510036864,0.08477508176703541
mp-1214029,Ca3NbO6,20,0.051933779875001,-145.57501220703125,-7.278750610351563,0.4648006530234383,0.05260065302343886
mp-756123,Tm6WO12,57,0.0,-473.772216796875,-8.311793277138158,0.6681690349671054,0.0006953507565796713
mp-20032,VPbO3,5,0.0220541723124982,-34.41455841064453,-6.882911682128906,0.7818463101835933,0.029646310183593094
mp-1223363,KSO2F,10,0.0104548472173942,-52.17524719238281,-5.217524719238281,0.3976122450242201,0.030412245024220574
mp-1112100,K2AgBiI6,40,0.0759369005000003,-103.14005279541016,-2.578501319885254,0.30309854461474517,0.07569854461474534
mp-1216587,TlGaF6,24,0.0,-102.83958435058594,-4.284982681274414,0.34945370872558534,0.0029537087255855354
mp-865095,NaGaH8(NF3)2,72,0.0078167617777786,-346.9662170410156,-4.818975236680773,0.20256599443033707,0.00845488331922617
mp-985608,Nd2O5,28,0.028243616428571,-202.5098114013672,-7.2324932643345425,0.372188898701177,0.0400460415583197
mp-755684,SrCa2I6,18,0.038554162777781,-58.9803352355957,-3.276685290866428,0.2908294891335723,0.0381628224669055
mp-1104436,Yb(GaFe)6,26,0.0,-148.50953674316406,-5.711905259352464,0.011561142955227588,0.011561142955227588
mp-867922,ScAlRh2,16,0.0,-116.62894439697266,-7.289309024810791,0.0023297476892087943,0.0023297476892087943
mp-1245444,Sr3NbN3,14,0.0636386972619051,-91.94108581542969,-6.567220415387835,0.22090855687407007,0.06619427115978471
mp-1105199,RbLaMnWO6,20,0.0226620649833275,-148.13192749023438,-7.406596374511719,1.0454207527049482,0.0226207527049489
mp-753418,SrNd2O4,56,0.0324500110714263,-424.84051513671875,-7.5864377702985495,0.4249266207728768,0.032355192201449334
mp-1218525,Sr3LaTi2Mn2O12,60,0.0686677380833415,-463.86737060546875,-7.731122843424479,0.6492347581588431,0.07023475815884339
mp-1209961,NaTbCl4,12,0.0,-52.128807067871094,-4.344067255655925,0.4102457710107412,0.0009124376774085619
mp-1217293,TeMoSe,6,0.0279108333333342,-37.63591766357422,-6.272652943929036,0.32784870940429744,0.029848709404297402
mp-1019361,ThSbTe,6,0.0,-35.599769592285156,-5.933294932047526,0.20969151128580776,0.005024844619141433
mp-28491,Cu2SO4,56,0.0236733692857109,-305.776123046875,-5.460287911551339,0.4228975905915169,0.030326162020088532
mp-1209861,Nd3HfSb5,18,0.0,-106.57914733886719,-5.921063741048177,0.10288508117404582,-0.003781585492621531
mp-23024,SrBrF,6,0.0,-28.853452682495117,-4.808908780415853,0.33177674791748046,-0.0002232520825202755
mp-1209118,RbYb(WO4)2,12,0.0785187292708169,-81.60272216796875,-6.8002268473307295,1.2733467732421806,0.07568010657551394
mp-19182,Ba2CaWO6,20,0.0025274979999991,-140.45114135742188,-7.022557067871094,0.859124105128906,0.0031241051289052635
mp-754316,Li3Co(NiO3)2,24,0.0173842460416659,-123.66481018066406,-5.152700424194336,0.9471877785834444,0.04368777858344419
mp-1112924,Cs2InAuBr6,40,0.0408434422500008,-112.8690185546875,-2.8217254638671876,0.36056809063281214,0.04016809063281235
mp-4692,Dy(SiNi)2,10,0.0,-62.59662628173828,-6.259662628173828,-0.027224450173827464,0.0011755498261720732
mp-1449,Pr3S4,28,0.0312354771428582,-179.86903381347656,-6.42389406476702,0.3191630230901241,0.031734451661552754
mp-1183366,BaCd3,16,0.0303011199999996,-22.610445022583008,-1.413152813911438,0.0383039085885617,0.0383039085885617
mp-1176494,MgV2O6,18,0.0077730655555541,-129.24488830566406,-7.180271572536892,0.8448808774631082,0.009103099685329852
mp-1077378,CsMnP,6,0.0390176998563207,-33.196075439453125,-5.5326792399088545,0.03511416244746801,0.03511416244746801
mp-1638,SrAl2,24,0.0072550233333337,-79.54045867919922,-3.3141857782999673,0.007542471700033193,0.007542471700033193
mp-1188255,LiLaGe2,16,0.0,-75.57138061523438,-4.723211288452148,1.1314047851485043e-05,1.1314047851485043e-05
mp-1039574,CeMg,6,0.0507251316666668,-22.375761032104492,-3.7292935053507485,0.056277036315918405,0.056277036315918405
mp-1113332,Cs2TlCuCl6,40,0.0112597856666605,-125.65751647949219,-3.1414379119873046,0.37895796667936255,0.010557966679362707
mp-570872,CeCo3,36,0.0234734367307707,-251.79978942871094,-6.99443859524197,0.01116910648880065,0.01116910648880065
mp-21207,LaInNi2,8,0.0,-41.8071403503418,-5.225892543792725,0.002604944957275812,0.002604944957275812
mp-605437,FeHO2,16,0.0,-96.71269226074219,-6.044543266296387,0.944853656828613,0.037353656828613246
mp-1219559,RbNaCd3O4,18,0.0,-69.78328704833984,-3.8768492804633246,0.30652648731445353,0.0011931539811200764
mp-29726,LaSi2Rh3,6,0.0364843841666662,-44.02212142944336,-7.33702023824056,0.03543267425943952,0.03543267425943952
mp-1184217,ErMgRh2,16,0.0,-95.61762237548828,-5.976101398468018,0.0038105415319824587,0.0038105415319824587
mp-32994,Hf4N3,14,0.0418390357142861,-150.76290893554688,-10.76877920968192,0.19808678746093733,0.04337250174665286
mp-1225649,ErAlFe,24,0.0,-141.8656768798828,-5.911069869995117,0.0036277466715501916,0.0036277466715501916
mp-1186123,NaCd2Ag,16,0.0239456455257935,-25.053237915039062,-1.5658273696899414,0.018521995835852234,0.018521995835852234
mp-1184758,K2HgAu,16,0.0207382657916666,-27.092605590820312,-1.6932878494262695,0.023574155532063656,0.023574155532063656
mp-1183207,Ba2AgBi,16,0.0169904078571443,-52.828060150146484,-3.3017537593841553,0.015477543115845815,0.015477543115845815
mp-1219180,Sm2SbO2,10,0.0,-73.38538360595703,-7.338538360595703,0.31372753140429754,0.0005275314042973989
mp-553310,CsCuO2,16,0.0,-75.52738952636719,-4.720461845397949,0.3534984296020509,0.009998429602051218
mp-865624,Li2HoTl,16,0.0,-46.545806884765625,-2.9091129302978516,0.0008427447021484014,0.0008427447021484014
mp-1223663,K2CaPrO4,8,0.0639308393749997,-46.42372131347656,-5.80296516418457,0.4086063989404298,0.06510639894043013
mvc-12181,Ca(CoO2)4,26,0.0632578884615391,-153.99855041503906,-5.923021169809195,1.0217525178831135,0.09498328711388204
mp-36031,Ca(LaTe2)2,28,0.013000886249987,-142.6641845703125,-5.095149448939732,0.25579162945312106,0.01464877231026307
mp-1102688,PrSbSe,12,0.0,-66.29256439208984,-5.524380366007487,0.12735289829802987,-0.09398043503530396
mp-1002107,LaRh,8,0.0,-55.11752700805664,-6.88969087600708,0.0003189389929199038,0.0003189389929199038
mp-12061,Lu(FeB)2,10,0.0,-74.32620239257812,-7.432620239257813,0.008860140742187106,0.008860140742187106
mp-865288,TmTlRh2,16,0.0,-95.58743286132812,-5.974214553833008,-0.0012663963330075134,-0.0012663963330075134
mp-1147521,CsCoO2,32,0.0179931112500106,-162.82891845703125,-5.088403701782227,0.828393896967774,0.07539389696777388
mp-1214396,Ba4Nb2O9,15,0.0372222223333338,-114.00779724121094,-7.6005198160807295,0.45027230758593806,0.0380723075859386
mp-1094098,NaGaTe2,16,0.0,-51.94858169555664,-3.24678635597229,0.21335529152770993,0.0023552915277100794
mp-672966,LiCu(PO3)4,18,0.0401943822083294,-120.22781372070312,-6.679322984483507,0.5018641380975195,0.04386413809751932
mp-1080816,Cr3PN,20,0.012799570000002,-179.4476776123047,-8.972383880615235,0.08959951638476582,0.01739951638476711
mp-1094105,Na4ZnSe3,32,0.0544877485714279,-98.0728988647461,-3.0647780895233154,0.23176919078918434,0.0547691907891843
mp-1077796,LaInPt4,24,0.0,-147.68470764160156,-6.1535294850667315,0.0018631082666011878,0.0018631082666011878
mp-19111,NaV2O5,16,0.0260785825000002,-113.01207733154297,-7.0632548332214355,0.8828580955285616,0.02848309552856154
mp-1101967,NbCoAs,12,0.0,-93.7219467163086,-7.81016222635905,-0.0005216613590519614,-0.0005216613590519614
mp-20514,GdSnAu,12,0.0,-95.45040130615234,-7.954200108846028,0.009248547820638109,0.009248547820638109
mp-19163,SrWO4,24,0.0,-174.9344024658203,-7.288933436075847,1.1971941114241522,-0.0004725552425135504
mp-1113858,Rb2AgAuCl6,40,0.0301179226250001,-116.912353515625,-2.922808837890625,0.39864176223437786,0.030241762234378466
mp-8306,Ba3FeN3,14,0.0,-86.19371032714844,-6.156693594796317,0.16092820448939804,0.006213918775112681
mp-1025504,TmGa2Ni,16,0.0,-75.70565032958984,-4.731603145599365,0.0036317194006345588,0.0036317194006345588
mp-1216417,UCoNiGe2,10,0.011455595000001,-70.55644989013672,-7.055644989013672,0.014102253986322033,0.014102253986322033
mp-1226017,CoNiTe2,4,0.0492923380468743,-19.667877197265625,-4.916969299316406,0.26740436873046836,0.05640436873046806
mp-13501,ErCoC2,8,0.0,-63.10300064086914,-7.887875080108643,0.003524249891357023,0.003524249891357023
mp-1224655,GdY(FeO3)2,20,0.0075857152749954,-173.2553253173828,-8.662766265869141,0.8744025583183586,0.011002558318359945
mp-26982,MnP2O7,20,0.0077395152499999,-143.6365966796875,-7.181829833984375,0.6645731022656243,0.016873102265623885
mp-561412,CaCO3,30,0.0071974193333286,-224.43197631835938,-7.481065877278646,0.4225716887213542,0.010371688721353856
mp-15659,Sb2Pt3,20,0.0485077280000005,-113.07177734375,-5.6535888671875,0.049838638812500946,-0.026961361187499477
mp-756044,Na3AsO4,16,0.0,-84.13316345214844,-5.258322715759277,0.34679771986572216,0.0032977198657224704
mp-1185430,LiZnCu2,16,0.0109639437500028,-47.22170639038086,-2.9513566493988037,0.008211770601199042,0.008211770601199042
mp-36526,AcOF,12,0.0,-89.24260711669922,-7.436883926391602,0.3835279036083987,0.0005279036083987165
mp-2273,Ag3Sb,4,0.0508994350000002,-12.32973861694336,-3.08243465423584,0.09793460326416037,0.04993460326416033
mp-284,AlCo,2,0.0,-12.065635681152344,-6.032817840576172,0.005605499423827709,0.005605499423827709
mp-1221669,MnCoSi2,8,0.0342287368749998,-58.29785919189453,-7.287232398986816,0.00035958726318341405,0.03585958726318328
mp-570245,Ba2GaGeN,10,0.0,-45.50339889526367,-4.550339889526367,0.0714766834736329,-0.0007233165263667019
mp-22994,LiIO3,20,0.0048073860000004,-92.38646697998047,-4.619323348999023,0.4219522195009766,0.009752219500976267
mp-11791,CeCuSe2,16,0.0009410816874968,-87.19744873046875,-5.449840545654297,0.25150043059570315,0.015500430595703385
mp-1212662,GaClO,12,0.0,-57.830116271972656,-4.819176355997722,0.43530229983561153,0.0016356331689451054
mp-1520344,KCaZrNbO6,40,0.075079918250001,-316.8035888671875,-7.9200897216796875,0.4884357835703135,0.07623578357031313
mp-1222982,LaAlNi4,6,0.0486491066666863,-34.337127685546875,-5.7228546142578125,0.04308756407549996,0.04308756407549996
mp-1218030,SrPrScO4,28,0.0387277125000018,-220.53372192382812,-7.876204354422433,0.43181874450613567,0.039247315934707316
mp-1189839,Dy5Pt3,16,0.0247161553124994,-98.48369598388672,-6.15523099899292,0.025772050694579995,0.025772050694579995
mp-865801,LuPaTc2,16,0.0,-143.01019287109375,-8.93813705444336,0.00043764055664041734,0.00043764055664041734
mp-1187514,Ti3Nb,8,0.0778540474999989,-66.94593048095703,-8.368241310119629,0.07870396238037003,0.07870396238037003
mp-1205634,CaEu2WO6,40,0.0303187873000005,-343.01434326171875,-8.575358581542968,0.9074733766236918,0.051473376623690115
mp-556076,Sr2Co2O5,18,0.0,-109.52532196044922,-6.084740108913845,0.763869571086154,0.018202904419487353
mp-568320,Y4Sb3,28,0.0192914167857152,-181.70562744140625,-6.4894866943359375,0.1020110131640628,0.019725298878348063
mp-867502,Eu2PtAu,16,0.0177158736458338,-132.98146057128906,-8.311341285705566,0.027110222940267548,0.027110222940267548
mp-1218474,Sr3Fe2RuO9,15,0.0243438433333329,-98.74765014648438,-6.583176676432291,0.7403316482343723,0.027331648234372174
mp-555359,KMnF3,20,0.0001795024999964,-112.2254867553711,-5.611274337768554,0.6114442467314447,0.0006442467314435874
mp-31449,HoAgPb,6,0.0,-24.57052993774414,-4.0950883229573565,0.0028668337093105123,0.0028668337093105123
mp-1068048,BaSn3Au,10,0.0,-39.516666412353516,-3.9516666412353514,-0.004603239235351442,-0.004603239235351442
mp-616378,CsSnI3,10,0.0118439939999999,-28.44014549255371,-2.844014549255371,0.23543922474463042,0.008039224744630147
mp-1206382,Tm2Ni2Pb,10,0.0,-53.70417404174805,-5.3704174041748045,0.007194055825195278,0.007194055825195278
mp-757987,Li3Mn3NiO8,15,0.0327221568333273,-94.88949584960938,-6.325966389973958,0.916977140192702,0.047577140192702316
mp-19176,La2NiRuO6,20,0.0,-148.1637725830078,-7.4081886291503904,0.6866065098496099,0.020306509849609355
mp-867151,ScPaOs2,16,0.0,-158.58648681640625,-9.91165542602539,0.00598868647460904,0.00598868647460904
mp-1206906,CeIn2Ru,16,0.0,-89.79630279541016,-5.612268924713135,-0.00224329096313447,-0.00224329096313447
mp-569607,Pr(GeRu)2,10,0.0,-71.69425201416016,-7.169425201416016,0.0029400425839840594,0.0029400425839840594
mp-570837,Cs(AsRu)2,10,0.0,-61.46135330200195,-6.146135330200195,0.0008466337998047635,0.0008466337998047635
mp-1180580,LiHF2,8,0.0215570249999998,-36.54597091674805,-4.568246364593506,0.2534972354064937,0.022497235406493843
mp-561490,PdSeO4,24,0.0078953899999998,-125.07818603515625,-5.211591084798177,0.4738502877018229,0.01585028770182273
mp-1227083,CaMn2Te3,6,0.073000851178163,-32.9879264831543,-5.497987747192383,0.28397716065244616,0.07297716065244675
mp-35759,Li2NiF4,28,0.0,-129.56089782714844,-4.627174922398159,0.6470928354589844,0.02009283545898466
mp-761128,BaNb5O8,14,0.0,-125.65296173095703,-8.975211552211217,0.3941931377887826,0.0016217092173533842
mp-1025379,Tb2B4C,14,0.0,-98.10719299316406,-7.007656642368862,0.0022028190597094266,0.0022028190597094266
mp-3881,BaZnF4,24,0.0,-117.31558990478516,-4.888149579366048,0.309762384800619,0.0017623848006191878
mp-1184690,Ho2MgRu,16,0.0698370865236457,-83.5011978149414,-5.218824863433838,0.0749827780898098,0.0749827780898098
mp-21041,Tb(FeP3)4,34,0.0,-226.93826293945312,-6.674654792336857,0.0041697264866611405,0.0041697264866611405
mp-1216768,Tl2FeCu3Te4,10,0.0538525514090899,-39.086143493652344,-3.9086143493652346,0.23407745304385674,0.06527745304385668
mp-13982,CdCu2GeS4,16,0.0,-67.02206420898438,-4.188879013061523,0.2526262381884763,0.0011262381884762362
mp-1298536,LiFe2O3,12,0.0273454029166666,-75.00016784667969,-6.250013987223308,1.1559250240266907,0.060425024026691254
mp-1210441,Na3LuBr6,20,0.0,-70.31266784667969,-3.515633392333984,0.3208393016660178,0.0004393016660175775
mp-1519128,NaSrDyWO6,40,0.0335913222410715,-283.29833984375,-7.08245849609375,0.889454874147324,0.033454874147324176
mp-865788,TmPaTc2,16,0.0,-142.2834014892578,-8.892712593078613,0.0006418794213871593,0.0006418794213871593
mp-867300,Rb2Hf2O5,9,0.0,-71.403076171875,-7.933675130208333,0.38302194423611,0.0013552775694432029
mp-18924,Sr3(FeO3)2,22,0.0,-141.4446563720703,-6.429302562366832,0.7859323967240774,0.0010233058149857754
mp-865808,LiNd2Ir,16,0.0229990469166665,-87.61833953857422,-5.476146221160889,0.023645445755778205,0.023645445755778205
mp-1224170,HfZrC2,4,0.0034744724999988,-40.41990280151367,-10.104975700378418,0.007035797121581311,0.007035797121581311
mp-1147544,Ba2TlCu3O7,13,0.0668505374359007,-69.08599853515625,-5.314307579627404,0.4404888539623375,0.0705657770392607
mp-1078858,U3Si,16,0.0046022974999999,-161.0016632080078,-10.062603950500488,-0.011660678000488645,0.006089321999510844
